uid, ndata, decay, undecay, delete, restore, category_anon, category_reveal
1, 5, 13412, 16793, 13632, 18838, 2470, 8986
11, 8, 13054, 22788, 20540, 26560, 5139, 13423
21, 4, 7737, 15793, 11041, 16602, 2062, 8542
31, 5, 8845, 18055, 14058, 20858, 4197, 11249
41, 6, 10041, 18009, 14501, 20811, 3883, 11326
51, 5, 9163, 17874, 12920, 19798, 2195, 9136
61, 2, 6868, 13502, 9649, 14519, 2101, 8734
71, 3, 6677, 13418, 9309, 14883, 2084, 8731
81, 8, 11125, 20007, 16831, 24811, 4555, 12698
91, 4, 8486, 15815, 12585, 17101, 3502, 10981
101, 2, 5622, 11903, 7376, 12404, 3240, 11089
111, 5, 8040, 16358, 13050, 18606, 2064, 8958
121, 6, 9614, 17316, 12229, 19279, 2269, 8361
131, 9, 11093, 20473, 16265, 23043, 4470, 12282
141, 6, 9185, 17325, 12835, 19851, 3506, 10589
151, 1, 4953, 11197, 6521, 11744, 3377, 11134
161, 6, 10317, 20601, 16145, 23508, 3910, 11320
171, 1, 5580, 11837, 6697, 11942, 1824, 9130
181, 6, 10067, 19107, 13868, 20073, 3659, 11219
191, 7, 11877, 20345, 16826, 22210, 4048, 11435
201, 1, 5437, 11543, 7364, 12263, 3134, 11538
211, 7, 9760, 19040, 13636, 21347, 4722, 11904
221, 5, 9735, 16860, 11770, 18434, 4091, 12233
231, 5, 8822, 17075, 12000, 19186, 2314, 9226
241, 3, 7067, 14743, 8940, 15428, 3676, 12691
251, 3, 7480, 14799, 10679, 15793, 1950, 9205
261, 11, 13917, 25610, 21027, 30981, 5410, 16065
271, 4, 7637, 14695, 10152, 16458, 3346, 11000
281, 2, 5997, 12144, 7056, 14532, 2142, 8372
291, 4, 7285, 15589, 10500, 16469, 2259, 8692
301, 3, 7045, 14709, 11066, 15907, 2157, 8488
311, 5, 9010, 17383, 14011, 19185, 3335, 11870
321, 4, 8159, 15974, 11583, 19180, 3713, 13369
331, 3, 8549, 14513, 10558, 15804, 3463, 10824
341, 3, 6891, 14528, 10916, 16009, 3588, 11294
351, 2, 6199, 12751, 8943, 16704, 1891, 8806
361, 2, 5900, 11994, 7348, 12894, 3531, 10743
371, 5, 9661, 17926, 13299, 20409, 3448, 10330
381, 1, 5656, 11564, 8004, 11886, 1744, 8728
391, 5, 8263, 15812, 11347, 22602, 3514, 11171
401, 8, 11033, 20927, 16462, 24748, 4797, 13082
411, 0, 4092, 10007, 4701, 10317, 1498, 8978
421, 2, 5972, 12541, 7927, 13537, 2261, 8683
431, 6, 9290, 18245, 17932, 20740, 3614, 10954
441, 3, 10674, 15303, 11501, 17340, 1882, 8616
451, 3, 6503, 13510, 10086, 15094, 3470, 11351
461, 4, 7789, 14936, 10337, 15964, 2114, 8743
471, 7, 10213, 19985, 15380, 21815, 4564, 11150
481, 3, 7183, 14392, 10884, 16455, 2173, 8612
491, 5, 8909, 16533, 11886, 18651, 3523, 10601
501, 3, 6699, 13504, 8363, 15528, 2041, 8731
511, 4, 8556, 16604, 11660, 18262, 3364, 11155
521, 7, 9966, 19442, 15063, 21921, 4284, 10989
531, 4, 8169, 16028, 16708, 17838, 4164, 12386
541, 4, 10745, 14849, 10112, 16246, 1986, 8747
551, 4, 7505, 14848, 9804, 20221, 2322, 8967
561, 8, 11715, 22473, 18707, 25604, 3904, 10701
571, 7, 10402, 19997, 15214, 30770, 2267, 8880
581, 8, 11400, 21325, 15962, 23768, 2359, 8515
591, 7, 9385, 18085, 13213, 19870, 2217, 8885
601, 6, 10949, 20935, 16248, 21455, 4002, 10650
611, 5, 8584, 16240, 16321, 18445, 3569, 10700
621, 5, 13588, 19299, 15783, 21363, 2455, 8548
631, 4, 8150, 15915, 14841, 17187, 4245, 13817
641, 5, 12689, 17445, 14354, 18705, 3456, 10543
651, 5, 8712, 16936, 12226, 18826, 3849, 10805
661, 4, 8191, 15900, 11828, 18414, 2180, 8767
671, 8, 10914, 27228, 15845, 23511, 3923, 10496
681, 2, 7361, 13120, 8674, 16336, 1932, 8972
691, 1, 6826, 11186, 6103, 11454, 1816, 9230
701, 1, 5465, 11948, 8043, 11970, 2040, 8845
711, 5, 9005, 16681, 12597, 19249, 3582, 10831
721, 3, 6687, 15908, 9359, 14673, 3344, 11392
731, 3, 6907, 13840, 10283, 15462, 3220, 13105
741, 3, 6852, 19314, 8836, 14738, 2018, 8933
751, 4, 8821, 18025, 13529, 18868, 2133, 8646
761, 6, 11060, 19572, 15675, 21462, 3375, 11001
771, 2, 6175, 13357, 8548, 13718, 1976, 8591
781, 8, 11633, 21543, 16837, 24189, 4853, 11210
791, 4, 7739, 15123, 15060, 16864, 2118, 8869
801, 5, 12711, 17048, 13022, 26953, 3607, 10717
811, 4, 8164, 15904, 12558, 17462, 3556, 11182
821, 4, 8061, 18736, 11266, 16865, 3964, 10702
831, 3, 7242, 14563, 14877, 16721, 2192, 8515
841, 2, 9420, 13647, 9644, 17744, 1812, 8670
851, 3, 6918, 14221, 9766, 14876, 2015, 8619
861, 5, 8277, 16883, 11331, 17894, 4153, 11805
871, 4, 8374, 16051, 13036, 21217, 3438, 10903
881, 4, 7963, 16302, 11305, 16920, 3795, 10809
891, 5, 9265, 18720, 15120, 20930, 3679, 10641
901, 2, 6829, 13282, 9036, 14139, 2018, 8624
911, 5, 8628, 17093, 12427, 18705, 4085, 11425
921, 7, 10799, 20779, 23000, 23350, 4415, 13003
931, 2, 8205, 12368, 7659, 13153, 2052, 8604
941, 7, 10148, 27447, 15363, 22818, 4108, 11844
951, 12, 13811, 25327, 22186, 31484, 4359, 11155
961, 9, 13150, 23996, 19243, 26256, 4779, 12109
971, 4, 7612, 14833, 14491, 16245, 3550, 10560
981, 6, 12638, 17600, 13338, 20404, 2078, 8906
991, 7, 10447, 19221, 15530, 25463, 2517, 8640
1001, 5, 10213, 18313, 20113, 21444, 3653, 10913
1011, 6, 11121, 24401, 14765, 21428, 2106, 8610
1021, 1, 5582, 11511, 7281, 12754, 1861, 8539
1031, 7, 10366, 19525, 16667, 21562, 3671, 10397
1041, 1, 5013, 11087, 6432, 10997, 1754, 8799
1051, 6, 9133, 18579, 14651, 20802, 4188, 13234
1061, 5, 7867, 16374, 11936, 18685, 4008, 12437
1071, 11, 13063, 32739, 18716, 28219, 2419, 8641
1081, 7, 9233, 18272, 12808, 20816, 3488, 11096
1091, 3, 6525, 13560, 8856, 14867, 2066, 9044
1101, 9, 10030, 19631, 13966, 21746, 3989, 11056
1111, 6, 10215, 20349, 17092, 30467, 3616, 10781
1121, 9, 11805, 24002, 17521, 25550, 4422, 12523
1131, 4, 7393, 15552, 10731, 16848, 2059, 9073
1141, 7, 9801, 18383, 13026, 20638, 4008, 14511
1151, 1, 4686, 11285, 6149, 11516, 1819, 8726
1161, 6, 9176, 17791, 15320, 20354, 3885, 11305
1171, 6, 10202, 17692, 12760, 20335, 4421, 15189
1181, 2, 6490, 13150, 8475, 15969, 2207, 8751
1191, 3, 7646, 14769, 11653, 15939, 3197, 10960
1201, 4, 8970, 19650, 12138, 18008, 3371, 11120
1211, 5, 9237, 18236, 14575, 20636, 3357, 10785
1221, 5, 8280, 16873, 12354, 18065, 4545, 13787
1231, 4, 7725, 15263, 12029, 16975, 2216, 8728
1241, 2, 6279, 13018, 8651, 13933, 3236, 10850
1251, 4, 7961, 18948, 11033, 16951, 4041, 11199
1261, 6, 9505, 17269, 14673, 19767, 4728, 13078
1271, 7, 10517, 19202, 13080, 21778, 4022, 13172
1281, 6, 11450, 19552, 17291, 22456, 4493, 13191
1291, 0, 4220, 9845, 4740, 10096, 2286, 9320
1301, 4, 8996, 15745, 15580, 17503, 2191, 8850
1311, 3, 9906, 13971, 10473, 14701, 4063, 12313
1321, 10, 13329, 24343, 21216, 28505, 5585, 15382
1331, 1, 5510, 12952, 7097, 12440, 1864, 9209
1341, 1, 5820, 12820, 7933, 13312, 1792, 8634
1351, 1, 4944, 11142, 6504, 12540, 1751, 8812
1361, 5, 7599, 15371, 10871, 17113, 4156, 10995
1371, 5, 8582, 17016, 14229, 18857, 2068, 8752
1381, 4, 7738, 15355, 10427, 17146, 2089, 8875
1391, 6, 9217, 17672, 12554, 21612, 4289, 12381
1401, 4, 7314, 14938, 11106, 16091, 3324, 10825
1411, 4, 8582, 17222, 14290, 18999, 2416, 8917
1421, 0, 4010, 9687, 7237, 9708, 1817, 8947
1431, 7, 14359, 19158, 14454, 21437, 4305, 13676
1441, 5, 8883, 17999, 12710, 19691, 2044, 8797
1451, 7, 9796, 19034, 13680, 22168, 2261, 9125
1461, 5, 9059, 17491, 15041, 19963, 3759, 11405
1471, 3, 5984, 13535, 7956, 13714, 3219, 10787
1481, 4, 7787, 15282, 15385, 16884, 3523, 10862
1491, 2, 7829, 12002, 6963, 12754, 3064, 10821
1501, 6, 9396, 17606, 13782, 26509, 4143, 12073
1511, 4, 7436, 15485, 11436, 16651, 1940, 8568
1521, 2, 6034, 14465, 9477, 14084, 3419, 10151
1531, 5, 7582, 15276, 10283, 18165, 4085, 12313
1541, 5, 9450, 21989, 12937, 24625, 2313, 8843
1551, 7, 10441, 27597, 17433, 23064, 4552, 11864
1561, 4, 7842, 15547, 11943, 19755, 1891, 9144
1571, 5, 9744, 17709, 12593, 18726, 2237, 9035
1581, 4, 8614, 16233, 12024, 22630, 4110, 10768
1591, 4, 7075, 14742, 13716, 15777, 3442, 10673
1601, 2, 9563, 13133, 10872, 16929, 1910, 8722
1611, 3, 7356, 14528, 10685, 16569, 1989, 8567
1621, 3, 7640, 17450, 11347, 16346, 1931, 8918
1631, 4, 7916, 15230, 10342, 16539, 4547, 11509
1641, 5, 8571, 20922, 12811, 19678, 4327, 13574
1651, 1, 4884, 11480, 6284, 11900, 2182, 8685
1661, 3, 7113, 14736, 14368, 15503, 2116, 9079
1671, 3, 9012, 13433, 8621, 17562, 4220, 12348
1681, 6, 9942, 24904, 15695, 23008, 4059, 11620
1691, 5, 9251, 18329, 13243, 20216, 2052, 9079
1701, 2, 6716, 13255, 9712, 14491, 2966, 11196
1711, 4, 7441, 14737, 9905, 16262, 3311, 11325
1721, 2, 6151, 12872, 7773, 13400, 1845, 8974
1731, 5, 7584, 16116, 10515, 18430, 2187, 9149
1741, 4, 7039, 14348, 9674, 15516, 4113, 13281
1751, 4, 8514, 16623, 14001, 18288, 3415, 10903
1761, 4, 7870, 15106, 10621, 16604, 2116, 8624
1771, 4, 6954, 14562, 9032, 15372, 3525, 10920
1781, 5, 8186, 17055, 12745, 19140, 2048, 9068
1791, 3, 7856, 15290, 11479, 16944, 3238, 10330
1801, 2, 6880, 13592, 14155, 15938, 2182, 9168
1811, 2, 6832, 14727, 10060, 15265, 1741, 8723
1821, 3, 9028, 16893, 9058, 14632, 1844, 8662
1831, 8, 10154, 19237, 13988, 22290, 3359, 11135
1841, 7, 11328, 20721, 16978, 24963, 4303, 13255
1851, 3, 7922, 15852, 26664, 17210, 3523, 11412
1861, 7, 9875, 20063, 15586, 22267, 2092, 8789
1871, 5, 8568, 16385, 11892, 19321, 2218, 9105
1881, 6, 10086, 19733, 16078, 22429, 3991, 11608
1891, 5, 8303, 15281, 10683, 17261, 3844, 11486
1901, 4, 6541, 13948, 8200, 14857, 3249, 10655
1911, 4, 7717, 15389, 10588, 17121, 3499, 11017
1921, 3, 6949, 13750, 9966, 15316, 3235, 10988
1931, 5, 8700, 16727, 11918, 18768, 3455, 10946
1941, 2, 5890, 12366, 7664, 13478, 3087, 10399
1951, 1, 4624, 10879, 6125, 12965, 4135, 11628
1961, 1, 5220, 11418, 6872, 12516, 3485, 10975
1971, 6, 9898, 19161, 14754, 22337, 4232, 11758
1981, 3, 6917, 14587, 9941, 15391, 3419, 10823
1991, 7, 9764, 18013, 13195, 20881, 3780, 10986
2001, 5, 9284, 18084, 13004, 19474, 1996, 8702
2011, 4, 7322, 14507, 9786, 16264, 2169, 8363
2021, 5, 10480, 19512, 15357, 21934, 1921, 8790
2031, 6, 8461, 17475, 11524, 19043, 3373, 11147
2041, 3, 6496, 14089, 8760, 14844, 2003, 8597
2051, 3, 7174, 14235, 10322, 15056, 2952, 10488
2061, 3, 6441, 13495, 8807, 14169, 1917, 9276
2071, 4, 8479, 15801, 12293, 17847, 2143, 9284
2081, 9, 12530, 23721, 18467, 27370, 3687, 10733
2091, 5, 8585, 16892, 12626, 22118, 4143, 11265
2101, 6, 9217, 18028, 12455, 19637, 4117, 11892
2111, 2, 6155, 12830, 8215, 12788, 1944, 8891
2121, 7, 11250, 19948, 15345, 24020, 4334, 12330
2131, 3, 7046, 14151, 10339, 15818, 3352, 11065
2141, 3, 7391, 14353, 10381, 16421, 3313, 10625
2151, 5, 8459, 16371, 10938, 17496, 3947, 11586
2161, 4, 8038, 15902, 11115, 18121, 3343, 10603
2171, 2, 5614, 13023, 8652, 13523, 3152, 10769
2181, 4, 7627, 15170, 11373, 16532, 3395, 10602
2191, 3, 6879, 14531, 10018, 15277, 1913, 8786
2201, 3, 8322, 14067, 10334, 16103, 3636, 10730
2211, 2, 5850, 12484, 7456, 13128, 1919, 8706
2221, 3, 6978, 14243, 10387, 16073, 3403, 10630
2231, 4, 7452, 14788, 9695, 16097, 2106, 8809
2241, 4, 8196, 18740, 14376, 20252, 3330, 10690
2251, 3, 6613, 13845, 9666, 15511, 3826, 11530
2261, 3, 6918, 14174, 10276, 14857, 2020, 8780
2271, 7, 10985, 21367, 15501, 22940, 3446, 10793
2281, 4, 6977, 14650, 10303, 16186, 2068, 8567
2291, 7, 10830, 21085, 16666, 30950, 2251, 8691
2301, 5, 8729, 16627, 12090, 18456, 1998, 9026
2311, 4, 6917, 15083, 9165, 15727, 3355, 11088
2321, 2, 5850, 12533, 7931, 13439, 1926, 8598
2331, 4, 7939, 14833, 10973, 16420, 3248, 10835
2341, 5, 8782, 17317, 12344, 18687, 3929, 12177
2351, 2, 6562, 13494, 8914, 14277, 3230, 10792
2361, 3, 6910, 13737, 8952, 14959, 3546, 11839
2371, 4, 6861, 14217, 9516, 15692, 3308, 10772
2381, 3, 7020, 17896, 10609, 18395, 2019, 8783
2391, 4, 7126, 14952, 10844, 16377, 3560, 11131
2401, 6, 10470, 18737, 15043, 21108, 3673, 10385
2411, 4, 8540, 16385, 11813, 18935, 3576, 11319
2421, 2, 6370, 15346, 8764, 14419, 1941, 9301
2431, 2, 6356, 13354, 9428, 14636, 3889, 11254
2441, 5, 8660, 17973, 18231, 19395, 2044, 8821
2451, 5, 13460, 18340, 14684, 21088, 3836, 11064
2461, 5, 7757, 16165, 10399, 17033, 2605, 8725
2471, 1, 5171, 11928, 6814, 12177, 1839, 8688
2481, 4, 7162, 14418, 8932, 15980, 3347, 10824
2491, 3, 7431, 14521, 9743, 15382, 3452, 11265
2501, 3, 7135, 13301, 10096, 14515, 1888, 8851
2511, 3, 6466, 12895, 7992, 13907, 1845, 8602
2521, 3, 7510, 14041, 10025, 15772, 3891, 11796
2531, 2, 6259, 13619, 10778, 16075, 2089, 8831
2541, 4, 10187, 15385, 9344, 15590, 3454, 11173
2551, 6, 8548, 17290, 11615, 18653, 3455, 10924
2561, 3, 6443, 13524, 9091, 14270, 3292, 11213
2571, 5, 8927, 17227, 12135, 19309, 4594, 12177
2581, 5, 9396, 17769, 18991, 19972, 4290, 12569
2591, 3, 12103, 16499, 13082, 18964, 3344, 11697
2601, 4, 7670, 15247, 10474, 16375, 3683, 10920
2611, 4, 8061, 16753, 12303, 18597, 3820, 10923
2621, 2, 6467, 12587, 8570, 13782, 1972, 9120
2631, 1, 5983, 11913, 7306, 12340, 1942, 9025
2641, 2, 6516, 13002, 9057, 16355, 2025, 8687
2651, 2, 6371, 13020, 8683, 13845, 1968, 9224
2661, 8, 9939, 19509, 14185, 22242, 4128, 11723
2671, 5, 9106, 17617, 13304, 21321, 3725, 11338
2681, 5, 7447, 16288, 10033, 17185, 3412, 10623
2691, 5, 8133, 17019, 11849, 18453, 3583, 11164
2701, 7, 10012, 19696, 12797, 20721, 4027, 11953
2711, 1, 4844, 11252, 6278, 11383, 1943, 8972
2721, 7, 10018, 19688, 13678, 21390, 3380, 11241
2731, 2, 6382, 13048, 7783, 13488, 3422, 11371
2741, 2, 6225, 13170, 8464, 14295, 3032, 10365
2751, 4, 8299, 16731, 12091, 17809, 3518, 10716
2761, 3, 6666, 13640, 9377, 15680, 3898, 11739
2771, 4, 7295, 13803, 9965, 15656, 1820, 8934
2781, 3, 8177, 15977, 12586, 17281, 3568, 11111
2791, 2, 5649, 12730, 7190, 12665, 2050, 9038
2801, 5, 8330, 17665, 13055, 19573, 1999, 8796
2811, 1, 4957, 11357, 6722, 12065, 1745, 9081
2821, 4, 8169, 15836, 11496, 19407, 4033, 11640
2831, 3, 7475, 15352, 10336, 15660, 3327, 10795
2841, 5, 9114, 21836, 12821, 18376, 3873, 10879
2851, 7, 11320, 22366, 17163, 24514, 2190, 9589
2861, 2, 5965, 12682, 7891, 13523, 1934, 9071
2871, 4, 8098, 16060, 12175, 18421, 3320, 10889
2881, 7, 9226, 18212, 12348, 21501, 4498, 12142
2891, 4, 8085, 15872, 10885, 17440, 2093, 8969
2901, 3, 7212, 14604, 10298, 15188, 4310, 11889
2911, 3, 7610, 14485, 10595, 16435, 3222, 10956
2921, 5, 8704, 15912, 10870, 17786, 2542, 8872
2931, 2, 6433, 15128, 9734, 13976, 3578, 10344
2941, 6, 8245, 16250, 11496, 18018, 3962, 12230
2951, 2, 5795, 12748, 7908, 13822, 1826, 8629
2961, 3, 6914, 13714, 9410, 15794, 2398, 8963
2971, 4, 8631, 16822, 11072, 16405, 3420, 10640
2981, 7, 9311, 23614, 12085, 20254, 3900, 11168
2991, 4, 8141, 17065, 12919, 18555, 1932, 8441
3001, 5, 8604, 17953, 12799, 18861, 3428, 11409
3011, 4, 7913, 16084, 12148, 17138, 4134, 12528
3021, 1, 5187, 11576, 7246, 11986, 1740, 8555
3031, 3, 6611, 14146, 10211, 15629, 3100, 10634
3041, 5, 8752, 17231, 13466, 19143, 3616, 11166
3051, 3, 6704, 13296, 8404, 14102, 3776, 11567
3061, 6, 10133, 19546, 14268, 21317, 2354, 8941
3071, 3, 7336, 15186, 11028, 15904, 2068, 8990
3081, 2, 5770, 12497, 6847, 12547, 1820, 8800
3091, 7, 10867, 20420, 15646, 22344, 2165, 8758
3101, 3, 7271, 14106, 10275, 15507, 2005, 8935
3111, 4, 7394, 15876, 12419, 17106, 4503, 12542
3121, 3, 6947, 14647, 10032, 15021, 2072, 9303
3131, 1, 5380, 11489, 6508, 11643, 1973, 8874
3141, 4, 7977, 17345, 11548, 18321, 2032, 8826
3151, 9, 10609, 20381, 13272, 22289, 4585, 13097
3161, 2, 5876, 12358, 7064, 12653, 3387, 10898
3171, 2, 6393, 13481, 8805, 13902, 1898, 9095
3181, 7, 12019, 22803, 19817, 26031, 4317, 12503
3191, 4, 8350, 16081, 12385, 18092, 3570, 10657
3201, 6, 8773, 17349, 13535, 20064, 2207, 8886
3211, 2, 6573, 13885, 9181, 13904, 2214, 8826
3221, 6, 9325, 17755, 18053, 20347, 3560, 10447
3231, 3, 9436, 14454, 9831, 15401, 2044, 8413
3241, 5, 8023, 15413, 10620, 18879, 4157, 12112
3251, 6, 10857, 21299, 17496, 22127, 2199, 9171
3261, 6, 9336, 18411, 12635, 20624, 4100, 12899
3271, 8, 12429, 22312, 17921, 26382, 4355, 12190
3281, 5, 9043, 16778, 11719, 18644, 2185, 9060
3291, 3, 7379, 14639, 9400, 18332, 2074, 8636
3301, 8, 10888, 27812, 18743, 33186, 4203, 12373
3311, 8, 11832, 22101, 17227, 24028, 4339, 11999
3321, 4, 8273, 16078, 11782, 17243, 4053, 11388
3331, 4, 7650, 15533, 11369, 16831, 3720, 11277
3341, 5, 8466, 15697, 11149, 17645, 3380, 10982
3351, 4, 11071, 15603, 11198, 21351, 2125, 9070
3361, 5, 8427, 15969, 11237, 18007, 3690, 11207
3371, 6, 8941, 23057, 15079, 23596, 2175, 9111
3381, 1, 6100, 11995, 7632, 13011, 1951, 8716
3391, 4, 8602, 16101, 11429, 18075, 2211, 8441
3401, 3, 7247, 15116, 10663, 15967, 2039, 9209
3411, 2, 6377, 13060, 8825, 14374, 2189, 8614
3421, 7, 9208, 18432, 13657, 21368, 4045, 11841
3431, 7, 10732, 19963, 15387, 22843, 4154, 11955
3441, 5, 9299, 17624, 12981, 19856, 2221, 9333
3451, 3, 7307, 14593, 9708, 15257, 3557, 10603
3461, 6, 9457, 18458, 13533, 20067, 3466, 11316
3471, 2, 6009, 12843, 8045, 13000, 3237, 10343
3481, 5, 9452, 16564, 12529, 17979, 3974, 12297
3491, 4, 6974, 15048, 9514, 15990, 2077, 8465
3501, 6, 9041, 17184, 12028, 19805, 2083, 8993
3511, 2, 7091, 13717, 10184, 15038, 3645, 12037
3521, 2, 7499, 14689, 9692, 15030, 3884, 12473
3531, 5, 8849, 18136, 12463, 20332, 3658, 11228
3541, 8, 11520, 22059, 16827, 24537, 3813, 11523
3551, 2, 6736, 13188, 9495, 15015, 1939, 9418
3561, 2, 6831, 13214, 8427, 14007, 2116, 9129
3571, 2, 6301, 13563, 8721, 13419, 2109, 9299
3581, 6, 11247, 20424, 15069, 21891, 2721, 8878
3591, 2, 6423, 12532, 7631, 13481, 1859, 8712
3601, 9, 11918, 22646, 16126, 24882, 3760, 10730
3611, 1, 5664, 13389, 8820, 13617, 1758, 8652
3621, 5, 8324, 17151, 12322, 19902, 2190, 8768
3631, 6, 9462, 17742, 12757, 20692, 4061, 12452
3641, 2, 6945, 13937, 10017, 15049, 1967, 8541
3651, 4, 8262, 16470, 13103, 18180, 3995, 11896
3661, 7, 12635, 20402, 17218, 23001, 3089, 10928
3671, 1, 5435, 11606, 6807, 12742, 1941, 9059
3681, 4, 7792, 15209, 11209, 18147, 2325, 9688
3691, 6, 10425, 20900, 15852, 22837, 3521, 11300
3701, 8, 11372, 20904, 16313, 25108, 2455, 9194
3711, 4, 7794, 15375, 10802, 16030, 2016, 8613
3721, 9, 11739, 22335, 17977, 25362, 4163, 12622
3731, 3, 6749, 14189, 9788, 15548, 1999, 8962
3741, 7, 10739, 19579, 15098, 22588, 4247, 12341
3751, 1, 5232, 10872, 6324, 11260, 3320, 10481
3761, 1, 5758, 12664, 8158, 14123, 1960, 9085
3771, 3, 7648, 14722, 10377, 16579, 3489, 10871
3781, 3, 7352, 14286, 9339, 14700, 3306, 10539
3791, 4, 8186, 16203, 11439, 19589, 3534, 11316
3801, 2, 6120, 13155, 7872, 13909, 1831, 9356
3811, 7, 10005, 18871, 13377, 20502, 4433, 12715
